statement,label,city,country,correct_country,has_alice,has_not,xor
Bob: The city of Johannesburg is in China.,0,Johannesburg,China,South Africa,False,False,False
Bob: The city of Wanzhou is in China.,1,Wanzhou,China,China,False,False,False
Bob: The city of Anyang is in China.,1,Anyang,China,China,False,False,False
Bob: The city of Qinhuangdao is in China.,1,Qinhuangdao,China,China,False,False,False
Bob: The city of Qinhuangdao is in Eritrea.,0,Qinhuangdao,Eritrea,China,False,False,False
Bob: The city of Meizhou is in Russia.,0,Meizhou,Russia,China,False,False,False
Bob: The city of Yangjiang is in Indonesia.,0,Yangjiang,Indonesia,China,False,False,False
Bob: The city of Shah Alam is in China.,0,Shah Alam,China,Malaysia,False,False,False
Bob: The city of Sangli is in India.,1,Sangli,India,India,False,False,False
Bob: The city of Guwahati is in India.,1,Guwahati,India,India,False,False,False
Bob: The city of Guwahati is in China.,0,Guwahati,China,India,False,False,False
Bob: The city of Semarang is in Indonesia.,1,Semarang,Indonesia,Indonesia,False,False,False
Bob: The city of Korla is in China.,1,Korla,China,China,False,False,False
Bob: The city of Korla is in Azerbaijan.,0,Korla,Azerbaijan,China,False,False,False
Bob: The city of Zaozhuang is in China.,1,Zaozhuang,China,China,False,False,False
Bob: The city of Shenzhen is in China.,1,Shenzhen,China,China,False,False,False
Bob: The city of Maoming is in China.,1,Maoming,China,China,False,False,False
Bob: The city of Siping is in China.,1,Siping,China,China,False,False,False
Bob: The city of Siping is in Iraq.,0,Siping,Iraq,China,False,False,False
Bob: The city of Jiamusi is in China.,1,Jiamusi,China,China,False,False,False
Bob: The city of Minsk is in Belarus.,1,Minsk,Belarus,Belarus,False,False,False
Bob: The city of Minsk is in South Korea.,0,Minsk,South Korea,Belarus,False,False,False
Bob: The city of San Miguel de Tucuman is in Argentina.,1,San Miguel de Tucuman,Argentina,Argentina,False,False,False
Bob: The city of Cotonou is in Benin.,1,Cotonou,Benin,Benin,False,False,False
Bob: The city of Cotonou is in China.,0,Cotonou,China,Benin,False,False,False
Bob: The city of Sao Bernardo do Campo is in Brazil.,1,Sao Bernardo do Campo,Brazil,Brazil,False,False,False
Bob: The city of Feira de Santana is in Brazil.,1,Feira de Santana,Brazil,Brazil,False,False,False
Bob: The city of Porto Alegre is in Brazil.,1,Porto Alegre,Brazil,Brazil,False,False,False
Bob: The city of Juiz de Fora is in India.,0,Juiz de Fora,India,Brazil,False,False,False
Bob: The city of Al Ahmadi is in Japan.,0,Al Ahmadi,Japan,Kuwait,False,False,False
Bob: The city of Beirut is in Lebanon.,1,Beirut,Lebanon,Lebanon,False,False,False
Bob: The city of Ecatepec de Morelos is in India.,0,Ecatepec de Morelos,India,Mexico,False,False,False
Bob: The city of Isfahan is in Iran.,1,Isfahan,Iran,Iran,False,False,False
Bob: The city of Isfahan is in China.,0,Isfahan,China,Iran,False,False,False
Bob: The city of Conakry is in Guinea.,1,Conakry,Guinea,Guinea,False,False,False
Bob: The city of Conakry is in Belarus.,0,Conakry,Belarus,Guinea,False,False,False
Bob: The city of Petaling Jaya is in Malaysia.,1,Petaling Jaya,Malaysia,Malaysia,False,False,False
Bob: The city of Zaria is in Nigeria.,1,Zaria,Nigeria,Nigeria,False,False,False
Bob: The city of Multan is in Ecuador.,0,Multan,Ecuador,Pakistan,False,False,False
Bob: The city of Bahcelievler is in Germany.,0,Bahcelievler,Germany,Turkey,False,False,False
Bob: The city of Saratov is in Indonesia.,0,Saratov,Indonesia,Russia,False,False,False
Bob: The city of Kharkiv is in Moldova.,0,Kharkiv,Moldova,Ukraine,False,False,False
Bob: The city of Kyiv is in Ukraine.,1,Kyiv,Ukraine,Ukraine,False,False,False
Bob: The city of Kyiv is in Russia.,0,Kyiv,Russia,Ukraine,False,False,False
Bob: The city of Kitakyushu is in Japan.,1,Kitakyushu,Japan,Japan,False,False,False
Bob: The city of Kitakyushu is in Yemen.,0,Kitakyushu,Yemen,Japan,False,False,False
Bob: The city of Onitsha is in China.,0,Onitsha,China,Nigeria,False,False,False
Bob: The city of Kobe is in China.,0,Kobe,China,Japan,False,False,False
Bob: The city of Chiclayo is in Peru.,1,Chiclayo,Peru,Peru,False,False,False
Bob: The city of Chiclayo is in Venezuela.,0,Chiclayo,Venezuela,Peru,False,False,False
Bob: The city of Phnom Penh is in Senegal.,0,Phnom Penh,Senegal,Cambodia,False,False,False
Bob: The city of Nouakchott is in China.,0,Nouakchott,China,Mauritania,False,False,False
Bob: The city of Vijayawada is in India.,1,Vijayawada,India,India,False,False,False
Bob: The city of Vijayawada is in Nigeria.,0,Vijayawada,Nigeria,India,False,False,False
Bob: The city of Theni is in Nigeria.,0,Theni,Nigeria,India,False,False,False
Bob: The city of Narela is in India.,1,Narela,India,India,False,False,False
Bob: The city of Narela is in Turkey.,0,Narela,Turkey,India,False,False,False
Bob: The city of Quetta is in Pakistan.,1,Quetta,Pakistan,Pakistan,False,False,False
Bob: The city of Quetta is in Kenya.,0,Quetta,Kenya,Pakistan,False,False,False
Bob: The city of Chennai is in India.,1,Chennai,India,India,False,False,False
Bob: The city of Chennai is in China.,0,Chennai,China,India,False,False,False
Bob: The city of Tehran is in Iran.,1,Tehran,Iran,Iran,False,False,False
Bob: The city of Budapest is in Hungary.,1,Budapest,Hungary,Hungary,False,False,False
Bob: The city of Recife is in Brazil.,1,Recife,Brazil,Brazil,False,False,False
Bob: The city of Port Said is in China.,0,Port Said,China,Egypt,False,False,False
Bob: The city of Asyut is in Japan.,0,Asyut,Japan,Egypt,False,False,False
Bob: The city of Ziyang is in Belgium.,0,Ziyang,Belgium,China,False,False,False
Bob: The city of Yinchuan is in China.,1,Yinchuan,China,China,False,False,False
Bob: The city of Zhangjiagang is in Brazil.,0,Zhangjiagang,Brazil,China,False,False,False
Bob: The city of Shanghai is in Mexico.,0,Shanghai,Mexico,China,False,False,False
Bob: The city of Jieyang is in China.,1,Jieyang,China,China,False,False,False
Bob: The city of Longyan is in China.,1,Longyan,China,China,False,False,False
Bob: The city of Longyan is in Benin.,0,Longyan,Benin,China,False,False,False
Bob: The city of Frankfurt am Main is in Germany.,1,Frankfurt am Main,Germany,Germany,False,False,False
Bob: The city of Frankfurt am Main is in Vietnam.,0,Frankfurt am Main,Vietnam,Germany,False,False,False
Bob: The city of Lusaka is in Zambia.,1,Lusaka,Zambia,Zambia,False,False,False
Bob: The city of Lusaka is in Poland.,0,Lusaka,Poland,Zambia,False,False,False
Bob: The city of Jaboatao is in Syria.,0,Jaboatao,Syria,Brazil,False,False,False
Bob: The city of Aracaju is in Russia.,0,Aracaju,Russia,Brazil,False,False,False
Bob: The city of Londrina is in Brazil.,1,Londrina,Brazil,Brazil,False,False,False
Bob: The city of Londrina is in India.,0,Londrina,India,Brazil,False,False,False
Bob: The city of Kunshan is in China.,1,Kunshan,China,China,False,False,False
Bob: The city of Yichang is in China.,1,Yichang,China,China,False,False,False
Bob: The city of Yichang is in Japan.,0,Yichang,Japan,China,False,False,False
Bob: The city of Sanming is in China.,1,Sanming,China,China,False,False,False
Bob: The city of Guang'an is in China.,1,Guang'an,China,China,False,False,False
Bob: The city of Dongying is in China.,1,Dongying,China,China,False,False,False
Bob: The city of Fushun is in China.,1,Fushun,China,China,False,False,False
Bob: The city of Rajshahi is in Russia.,0,Rajshahi,Russia,Bangladesh,False,False,False
Bob: The city of Dortmund is in India.,0,Dortmund,India,Germany,False,False,False
Bob: The city of Detroit is in China.,0,Detroit,China,the United States,False,False,False
Bob: The city of Ashgabat is in Turkmenistan.,1,Ashgabat,Turkmenistan,Turkmenistan,False,False,False
Bob: The city of Maracaibo is in Venezuela.,1,Maracaibo,Venezuela,Venezuela,False,False,False
Bob: The city of Erode is in China.,0,Erode,China,India,False,False,False
Bob: The city of Mumbai is in China.,0,Mumbai,China,India,False,False,False
Bob: The city of Nasiriyah is in Iraq.,1,Nasiriyah,Iraq,Iraq,False,False,False
Bob: The city of Kahriz is in Uzbekistan.,0,Kahriz,Uzbekistan,Iran,False,False,False
Bob: The city of Surakarta is in India.,0,Surakarta,India,Indonesia,False,False,False
Bob: The city of Banjarmasin is in South Korea.,0,Banjarmasin,South Korea,Indonesia,False,False,False
Bob: The city of Vladivostok is in Romania.,0,Vladivostok,Romania,Russia,False,False,False
Bob: The city of Namangan is in Uzbekistan.,1,Namangan,Uzbekistan,Uzbekistan,False,False,False
Bob: The city of Ordos is in China.,1,Ordos,China,China,False,False,False
Bob: The city of Moradabad is in China.,0,Moradabad,China,India,False,False,False
Bob: The city of Bengaluru is in India.,1,Bengaluru,India,India,False,False,False
Bob: The city of Shivaji Nagar is in India.,1,Shivaji Nagar,India,India,False,False,False
Bob: The city of Shivaji Nagar is in China.,0,Shivaji Nagar,China,India,False,False,False
Bob: The city of Okayama is in Japan.,1,Okayama,Japan,Japan,False,False,False
Bob: The city of Okayama is in Russia.,0,Okayama,Russia,Japan,False,False,False
Bob: The city of Daejeon is in India.,0,Daejeon,India,South Korea,False,False,False
Bob: The city of Yaounde is in China.,0,Yaounde,China,Cameroon,False,False,False
Bob: The city of Zhangzhou is in China.,1,Zhangzhou,China,China,False,False,False
Bob: The city of Yangquan is in China.,1,Yangquan,China,China,False,False,False
Bob: The city of Yangquan is in Hungary.,0,Yangquan,Hungary,China,False,False,False
Bob: The city of Sanya is in India.,0,Sanya,India,China,False,False,False
Bob: The city of Foshan is in Mozambique.,0,Foshan,Mozambique,China,False,False,False
Bob: The city of Sharjah is in China.,0,Sharjah,China,the United Arab Emirates,False,False,False
Bob: The city of Al Ain City is in the United Arab Emirates.,1,Al Ain City,the United Arab Emirates,the United Arab Emirates,False,False,False
Bob: The city of Al Ain City is in India.,0,Al Ain City,India,the United Arab Emirates,False,False,False
Bob: The city of Kalininskiy is in Russia.,1,Kalininskiy,Russia,Russia,False,False,False
Bob: The city of Kalininskiy is in Japan.,0,Kalininskiy,Japan,Russia,False,False,False
Bob: The city of Mersin is in Turkey.,1,Mersin,Turkey,Turkey,False,False,False
Bob: The city of Mersin is in the United States.,0,Mersin,the United States,Turkey,False,False,False
Bob: The city of Guayaquil is in Ecuador.,1,Guayaquil,Ecuador,Ecuador,False,False,False
Bob: The city of Tegucigalpa is in Honduras.,1,Tegucigalpa,Honduras,Honduras,False,False,False
Bob: The city of Tegucigalpa is in China.,0,Tegucigalpa,China,Honduras,False,False,False
Bob: The city of Zarqa is in Jordan.,1,Zarqa,Jordan,Jordan,False,False,False
Bob: The city of Riga is in Japan.,0,Riga,Japan,Latvia,False,False,False
Bob: The city of Nanded is in India.,1,Nanded,India,India,False,False,False
Bob: The city of Nanded is in China.,0,Nanded,China,India,False,False,False
Bob: The city of Gwalior is in India.,1,Gwalior,India,India,False,False,False
Bob: The city of Dombivli is in India.,1,Dombivli,India,India,False,False,False
Bob: The city of Dombivli is in Mali.,0,Dombivli,Mali,India,False,False,False
Bob: The city of Bekasi is in China.,0,Bekasi,China,Indonesia,False,False,False
Bob: The city of Johor Bahru is in Malaysia.,1,Johor Bahru,Malaysia,Malaysia,False,False,False
Bob: The city of Santa Maria Chimalhuacan is in Mexico.,1,Santa Maria Chimalhuacan,Mexico,Mexico,False,False,False
Bob: The city of Santa Maria Chimalhuacan is in Saudi Arabia.,0,Santa Maria Chimalhuacan,Saudi Arabia,Mexico,False,False,False
Bob: The city of Qingdao is in China.,1,Qingdao,China,China,False,False,False
Bob: The city of Qingdao is in India.,0,Qingdao,India,China,False,False,False
Bob: The city of Sofia is in Bulgaria.,1,Sofia,Bulgaria,Bulgaria,False,False,False
Bob: The city of Sofia is in South Korea.,0,Sofia,South Korea,Bulgaria,False,False,False
Bob: The city of Nova Iguacu is in Brazil.,1,Nova Iguacu,Brazil,Brazil,False,False,False
Bob: The city of Fukuoka is in Senegal.,0,Fukuoka,Senegal,Japan,False,False,False
Bob: The city of Goyang-si is in Russia.,0,Goyang-si,Russia,South Korea,False,False,False
Bob: The city of Meknes is in Morocco.,1,Meknes,Morocco,Morocco,False,False,False
Bob: The city of Antananarivo is in Madagascar.,1,Antananarivo,Madagascar,Madagascar,False,False,False
Bob: The city of Antananarivo is in Germany.,0,Antananarivo,Germany,Madagascar,False,False,False
Bob: The city of Kalyan is in India.,1,Kalyan,India,India,False,False,False
Bob: The city of Jaipur is in China.,0,Jaipur,China,India,False,False,False
Bob: The city of Guntur is in India.,1,Guntur,India,India,False,False,False
Bob: The city of Bhavnagar is in Japan.,0,Bhavnagar,Japan,India,False,False,False
Bob: The city of Amravati is in India.,1,Amravati,India,India,False,False,False
Bob: The city of Shiraz is in China.,0,Shiraz,China,Iran,False,False,False
Bob: The city of Erzurum is in Turkey.,1,Erzurum,Turkey,Turkey,False,False,False
Bob: The city of Erzurum is in the Democratic Republic of the Congo.,0,Erzurum,the Democratic Republic of the Congo,Turkey,False,False,False
Bob: The city of Barquisimeto is in Venezuela.,1,Barquisimeto,Venezuela,Venezuela,False,False,False
Bob: The city of Barquisimeto is in Poland.,0,Barquisimeto,Poland,Venezuela,False,False,False
Bob: The city of Kryvyy Rih is in China.,0,Kryvyy Rih,China,Ukraine,False,False,False
Bob: The city of Quzhou is in China.,1,Quzhou,China,China,False,False,False
Bob: The city of Quzhou is in Vietnam.,0,Quzhou,Vietnam,China,False,False,False
Bob: The city of Pingliang is in China.,1,Pingliang,China,China,False,False,False
Bob: The city of Puning is in China.,1,Puning,China,China,False,False,False
Bob: The city of Huzhou is in China.,1,Huzhou,China,China,False,False,False
Bob: The city of Huzhou is in Germany.,0,Huzhou,Germany,China,False,False,False
Bob: The city of Chizhou is in China.,1,Chizhou,China,China,False,False,False
Bob: The city of Chengdu is in South Korea.,0,Chengdu,South Korea,China,False,False,False
Bob: The city of Cangzhou is in China.,1,Cangzhou,China,China,False,False,False
Bob: The city of Cangzhou is in Germany.,0,Cangzhou,Germany,China,False,False,False
Bob: The city of Helsinki is in Finland.,1,Helsinki,Finland,Finland,False,False,False
Bob: The city of Khabarovsk Vtoroy is in Russia.,1,Khabarovsk Vtoroy,Russia,Russia,False,False,False
Bob: The city of Wroclaw is in Mexico.,0,Wroclaw,Mexico,Poland,False,False,False
Bob: The city of Oslo is in Norway.,1,Oslo,Norway,Norway,False,False,False
Bob: The city of Caloocan City is in China.,0,Caloocan City,China,the Philippines,False,False,False
Bob: The city of Ryazan' is in Russia.,1,Ryazan',Russia,Russia,False,False,False
Bob: The city of Ryazan' is in South Korea.,0,Ryazan',South Korea,Russia,False,False,False
Bob: The city of Ciudad Guayana is in Venezuela.,1,Ciudad Guayana,Venezuela,Venezuela,False,False,False
Bob: The city of Ciudad Guayana is in South Africa.,0,Ciudad Guayana,South Africa,Venezuela,False,False,False
Bob: The city of Al Hudaydah is in Yemen.,1,Al Hudaydah,Yemen,Yemen,False,False,False
Bob: The city of Al Hudaydah is in South Korea.,0,Al Hudaydah,South Korea,Yemen,False,False,False
Bob: The city of Soweto is in South Africa.,1,Soweto,South Africa,South Africa,False,False,False
Bob: The city of Soweto is in Gabon.,0,Soweto,Gabon,South Africa,False,False,False
Bob: The city of Benoni is in South Africa.,1,Benoni,South Africa,South Africa,False,False,False
Bob: The city of Benoni is in the Philippines.,0,Benoni,the Philippines,South Africa,False,False,False
Bob: The city of Qinzhou is in India.,0,Qinzhou,India,China,False,False,False
Bob: The city of Wuwei is in China.,1,Wuwei,China,China,False,False,False
Bob: The city of Wuwei is in India.,0,Wuwei,India,China,False,False,False
Bob: The city of Hefei is in Germany.,0,Hefei,Germany,China,False,False,False
Bob: The city of Jiangyin is in China.,1,Jiangyin,China,China,False,False,False
Bob: The city of Brazzaville is in the Republic of the Congo.,1,Brazzaville,the Republic of the Congo,the Republic of the Congo,False,False,False
Bob: The city of Brazzaville is in Nigeria.,0,Brazzaville,Nigeria,the Republic of the Congo,False,False,False
Bob: The city of Sorocaba is in Mexico.,0,Sorocaba,Mexico,Brazil,False,False,False
Bob: The city of Aktobe is in Kazakhstan.,1,Aktobe,Kazakhstan,Kazakhstan,False,False,False
Bob: The city of Chisinau is in Moldova.,1,Chisinau,Moldova,Moldova,False,False,False
Bob: The city of Tiruppur is in Japan.,0,Tiruppur,Japan,India,False,False,False
Bob: The city of Asansol is in India.,1,Asansol,India,India,False,False,False
Bob: The city of Asansol is in China.,0,Asansol,China,India,False,False,False
Bob: The city of Jingmen is in China.,1,Jingmen,China,China,False,False,False
Bob: The city of Huaibei is in Brazil.,0,Huaibei,Brazil,China,False,False,False
Bob: The city of Hebi is in Nigeria.,0,Hebi,Nigeria,China,False,False,False
Bob: The city of Benxi is in Brazil.,0,Benxi,Brazil,China,False,False,False
Bob: The city of Fortaleza is in Brazil.,1,Fortaleza,Brazil,Brazil,False,False,False
Bob: The city of Antwerpen is in Belgium.,1,Antwerpen,Belgium,Belgium,False,False,False
Bob: The city of Pikine is in Senegal.,1,Pikine,Senegal,Senegal,False,False,False
Bob: The city of Pikine is in Pakistan.,0,Pikine,Pakistan,Senegal,False,False,False
Bob: The city of Faisalabad is in Pakistan.,1,Faisalabad,Pakistan,Pakistan,False,False,False
Bob: The city of Faisalabad is in India.,0,Faisalabad,India,Pakistan,False,False,False
Bob: The city of Kyoto is in Japan.,1,Kyoto,Japan,Japan,False,False,False
Bob: The city of Port Harcourt is in Nigeria.,1,Port Harcourt,Nigeria,Nigeria,False,False,False
Bob: The city of Port Harcourt is in Eritrea.,0,Port Harcourt,Eritrea,Nigeria,False,False,False
Bob: The city of Makhachkala is in Russia.,1,Makhachkala,Russia,Russia,False,False,False
Bob: The city of Makhachkala is in Indonesia.,0,Makhachkala,Indonesia,Russia,False,False,False
Bob: The city of Thiruvananthapuram is in India.,1,Thiruvananthapuram,India,India,False,False,False
Bob: The city of Thiruvananthapuram is in Japan.,0,Thiruvananthapuram,Japan,India,False,False,False
Bob: The city of Madurai is in India.,1,Madurai,India,India,False,False,False
Bob: The city of Abu Ghurayb is in Iraq.,1,Abu Ghurayb,Iraq,Iraq,False,False,False
Bob: The city of Abu Ghurayb is in Indonesia.,0,Abu Ghurayb,Indonesia,Iraq,False,False,False
Bob: The city of Kampala is in Uganda.,1,Kampala,Uganda,Uganda,False,False,False
Bob: The city of Kampala is in Turkey.,0,Kampala,Turkey,Uganda,False,False,False
Bob: The city of Chicago is in the United States.,1,Chicago,the United States,the United States,False,False,False
Bob: The city of Chicago is in Madagascar.,0,Chicago,Madagascar,the United States,False,False,False
Bob: The city of Milwaukee is in the United States.,1,Milwaukee,the United States,the United States,False,False,False
Bob: The city of Bloemfontein is in South Africa.,1,Bloemfontein,South Africa,South Africa,False,False,False
Bob: The city of Bloemfontein is in China.,0,Bloemfontein,China,South Africa,False,False,False
Bob: The city of Curitiba is in India.,0,Curitiba,India,Brazil,False,False,False
Bob: The city of Ribeirao Preto is in China.,0,Ribeirao Preto,China,Brazil,False,False,False
Bob: The city of The Bronx is in South Korea.,0,The Bronx,South Korea,the United States,False,False,False
Bob: The city of Samarkand is in Uzbekistan.,1,Samarkand,Uzbekistan,Uzbekistan,False,False,False
Bob: The city of Da Nang is in China.,0,Da Nang,China,Vietnam,False,False,False
Bob: The city of Tomsk is in Ghana.,0,Tomsk,Ghana,Russia,False,False,False
Bob: The city of Izhevsk is in Nigeria.,0,Izhevsk,Nigeria,Russia,False,False,False
Bob: The city of Madinat an Nasr is in India.,0,Madinat an Nasr,India,Egypt,False,False,False
Bob: The city of Yibin is in China.,1,Yibin,China,China,False,False,False
Bob: The city of Yibin is in Brazil.,0,Yibin,Brazil,China,False,False,False
Bob: The city of Sanmenxia is in China.,1,Sanmenxia,China,China,False,False,False
Bob: The city of Sanmenxia is in Brazil.,0,Sanmenxia,Brazil,China,False,False,False
Bob: The city of Rui'an is in Indonesia.,0,Rui'an,Indonesia,China,False,False,False
Bob: The city of Ningbo is in China.,1,Ningbo,China,China,False,False,False
Bob: The city of Jiujiang is in China.,1,Jiujiang,China,China,False,False,False
Bob: The city of Jiujiang is in Indonesia.,0,Jiujiang,Indonesia,China,False,False,False
Bob: The city of Jiaozuo is in China.,1,Jiaozuo,China,China,False,False,False
Bob: The city of Jiangmen is in China.,1,Jiangmen,China,China,False,False,False
Bob: The city of Huizhou is in China.,1,Huizhou,China,China,False,False,False
Bob: The city of Huizhou is in the United States.,0,Huizhou,the United States,China,False,False,False
Bob: The city of Harbin is in China.,1,Harbin,China,China,False,False,False
Bob: The city of Harbin is in Russia.,0,Harbin,Russia,China,False,False,False
Bob: The city of Herat is in China.,0,Herat,China,Afghanistan,False,False,False
Bob: The city of Kleinzschocher is in Germany.,1,Kleinzschocher,Germany,Germany,False,False,False
Bob: The city of Davao is in Brazil.,0,Davao,Brazil,the Philippines,False,False,False
Bob: The city of Sargodha is in Pakistan.,1,Sargodha,Pakistan,Pakistan,False,False,False
Bob: The city of Islamabad is in Pakistan.,1,Islamabad,Pakistan,Pakistan,False,False,False
Bob: The city of Islamabad is in Japan.,0,Islamabad,Japan,Pakistan,False,False,False
Bob: The city of Zapopan is in China.,0,Zapopan,China,Mexico,False,False,False
Bob: The city of Visakhapatnam is in India.,1,Visakhapatnam,India,India,False,False,False
Bob: The city of Dhanbad is in Kenya.,0,Dhanbad,Kenya,India,False,False,False
Bob: The city of Tabriz is in India.,0,Tabriz,India,Iran,False,False,False
Bob: The city of Tlaquepaque is in Mexico.,1,Tlaquepaque,Mexico,Mexico,False,False,False
Bob: The city of Victoria de Durango is in Ghana.,0,Victoria de Durango,Ghana,Mexico,False,False,False
Bob: The city of Taguig is in India.,0,Taguig,India,the Philippines,False,False,False
Bob: The city of Rajkot is in India.,1,Rajkot,India,India,False,False,False
Bob: The city of Ludhiana is in Togo.,0,Ludhiana,Togo,India,False,False,False
Bob: The city of Bhiwandi is in India.,1,Bhiwandi,India,India,False,False,False
Bob: The city of Chelyabinsk is in Russia.,1,Chelyabinsk,Russia,Russia,False,False,False
Bob: The city of Uskudar is in Bulgaria.,0,Uskudar,Bulgaria,Turkey,False,False,False
Bob: The city of Bagcilar is in Turkey.,1,Bagcilar,Turkey,Turkey,False,False,False
Bob: The city of Bagcilar is in Iran.,0,Bagcilar,Iran,Turkey,False,False,False
Bob: The city of Quezon City is in the Philippines.,1,Quezon City,the Philippines,the Philippines,False,False,False
Bob: The city of Mexico City is in China.,0,Mexico City,China,Mexico,False,False,False
Bob: The city of Leon de los Aldama is in Mexico.,1,Leon de los Aldama,Mexico,Mexico,False,False,False
Bob: The city of Leon de los Aldama is in China.,0,Leon de los Aldama,China,Mexico,False,False,False
Bob: The city of Fes is in Morocco.,1,Fes,Morocco,Morocco,False,False,False
Bob: The city of Fes is in Mali.,0,Fes,Mali,Morocco,False,False,False
Bob: The city of Surat is in India.,1,Surat,India,India,False,False,False
Bob: The city of Barnaul is in Russia.,1,Barnaul,Russia,Russia,False,False,False
Bob: The city of Barnaul is in South Africa.,0,Barnaul,South Africa,Russia,False,False,False
Bob: The city of Buraydah is in Saudi Arabia.,1,Buraydah,Saudi Arabia,Saudi Arabia,False,False,False
Bob: The city of Buraydah is in Rwanda.,0,Buraydah,Rwanda,Saudi Arabia,False,False,False
Bob: The city of Bikaner is in India.,1,Bikaner,India,India,False,False,False
Bob: The city of Bikaner is in South Korea.,0,Bikaner,South Korea,India,False,False,False
Bob: The city of Homs is in Indonesia.,0,Homs,Indonesia,Syria,False,False,False
Bob: The city of Port-au-Prince is in Haiti.,1,Port-au-Prince,Haiti,Haiti,False,False,False
Bob: The city of Thuan An is in Mozambique.,0,Thuan An,Mozambique,Vietnam,False,False,False
Bob: The city of Sanaa is in Yemen.,1,Sanaa,Yemen,Yemen,False,False,False
Bob: The city of Sanaa is in China.,0,Sanaa,China,Yemen,False,False,False
Bob: The city of Pretoria is in India.,0,Pretoria,India,South Africa,False,False,False
Bob: The city of Pietermaritzburg is in China.,0,Pietermaritzburg,China,South Africa,False,False,False
Bob: The city of Sao Paulo is in Brazil.,1,Sao Paulo,Brazil,Brazil,False,False,False
Bob: The city of Xiaogan is in China.,1,Xiaogan,China,China,False,False,False
Bob: The city of Guiyang is in China.,1,Guiyang,China,China,False,False,False
Bob: The city of Guiyang is in South Korea.,0,Guiyang,South Korea,China,False,False,False
Bob: The city of Ganzhou is in China.,1,Ganzhou,China,China,False,False,False
Bob: The city of Ganzhou is in South Korea.,0,Ganzhou,South Korea,China,False,False,False
Bob: The city of Shangyu is in the United Arab Emirates.,0,Shangyu,the United Arab Emirates,China,False,False,False
Bob: The city of Indianapolis is in the United States.,1,Indianapolis,the United States,the United States,False,False,False
Bob: The city of Indianapolis is in Côte d'Ivoire.,0,Indianapolis,Côte d'Ivoire,the United States,False,False,False
Bob: The city of Bulawayo is in China.,0,Bulawayo,China,Zimbabwe,False,False,False
Bob: The city of Santiago de Cuba is in Cuba.,1,Santiago de Cuba,Cuba,Cuba,False,False,False
Bob: The city of Santiago de Cuba is in India.,0,Santiago de Cuba,India,Cuba,False,False,False
Bob: The city of Al Mahallah al Kubra is in Egypt.,1,Al Mahallah al Kubra,Egypt,Egypt,False,False,False
Bob: The city of Suining is in China.,1,Suining,China,China,False,False,False
Bob: The city of Guankou is in China.,1,Guankou,China,China,False,False,False
Bob: The city of Guigang is in China.,1,Guigang,China,China,False,False,False
Bob: The city of Dalian is in China.,1,Dalian,China,China,False,False,False
Bob: The city of Dalian is in Saudi Arabia.,0,Dalian,Saudi Arabia,China,False,False,False
Bob: The city of Homyel' is in Belarus.,1,Homyel',Belarus,Belarus,False,False,False
Bob: The city of Winnipeg is in Canada.,1,Winnipeg,Canada,Canada,False,False,False
Bob: The city of Irbid is in India.,0,Irbid,India,Jordan,False,False,False
Bob: The city of Bishkek is in Kyrgyzstan.,1,Bishkek,Kyrgyzstan,Kyrgyzstan,False,False,False
Bob: The city of Bishkek is in Germany.,0,Bishkek,Germany,Kyrgyzstan,False,False,False
Bob: The city of Kotli is in the United States.,0,Kotli,the United States,Pakistan,False,False,False
Bob: The city of Nagpur is in India.,1,Nagpur,India,India,False,False,False
Bob: The city of Kolhapur is in India.,1,Kolhapur,India,India,False,False,False
Bob: The city of Cuttack is in India.,1,Cuttack,India,India,False,False,False
Bob: The city of Cuttack is in Pakistan.,0,Cuttack,Pakistan,India,False,False,False
Bob: The city of Makassar is in Indonesia.,1,Makassar,Indonesia,Indonesia,False,False,False
Bob: The city of Makassar is in China.,0,Makassar,China,Indonesia,False,False,False
Bob: The city of Yekaterinburg is in Russia.,1,Yekaterinburg,Russia,Russia,False,False,False
Bob: The city of Dammam is in Saudi Arabia.,1,Dammam,Saudi Arabia,Saudi Arabia,False,False,False
Bob: The city of Dammam is in Russia.,0,Dammam,Russia,Saudi Arabia,False,False,False
Bob: The city of Dushanbe is in Nigeria.,0,Dushanbe,Nigeria,Tajikistan,False,False,False
Bob: The city of Gaziantep is in Mexico.,0,Gaziantep,Mexico,Turkey,False,False,False
Bob: The city of Asuncion is in Nigeria.,0,Asuncion,Nigeria,Paraguay,False,False,False
Bob: The city of Tebessa is in Algeria.,1,Tebessa,Algeria,Algeria,False,False,False
Bob: The city of Tebessa is in India.,0,Tebessa,India,Algeria,False,False,False
Bob: The city of Zhuzhou is in China.,1,Zhuzhou,China,China,False,False,False
Bob: The city of Xining is in the United Arab Emirates.,0,Xining,the United Arab Emirates,China,False,False,False
Bob: The city of Shantou is in China.,1,Shantou,China,China,False,False,False
Bob: The city of Shantou is in Pakistan.,0,Shantou,Pakistan,China,False,False,False
Bob: The city of Shangluo is in China.,1,Shangluo,China,China,False,False,False
Bob: The city of Putian is in China.,1,Putian,China,China,False,False,False
Bob: The city of Putian is in Vietnam.,0,Putian,Vietnam,China,False,False,False
Bob: The city of Lanzhou is in China.,1,Lanzhou,China,China,False,False,False
Bob: The city of Chenzhou is in China.,1,Chenzhou,China,China,False,False,False
Bob: The city of Chenzhou is in Brazil.,0,Chenzhou,Brazil,China,False,False,False
